OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
09-01-2018;10006159;13630;38638.97;72955.55
09-01-2018;73311876;13630;89464.04;11661.81
09-01-2018;168169085;13630;50357.78;16961.77
09-01-2018;393808409;17436;46742.46;19992.56
09-01-2018;1761691;13630;10234.03;13142.00
09-01-2018;8736635;13630;91010.75;69623.94
09-01-2018;30277;13630;3905.17;37839.27
09-01-2018;529752089;13630;8690.74;23184.06
09-01-2018;17436;13630;13402.44;82730.68
09-01-2018;393808409;17436;33414.57;60480.24
09-01-2018;409685020;13630;27297.84;43313.57
09-01-2018;409685020;13630;73266.97;66740.27
09-01-2018;10006159;13630;12638.69;32228.36
09-01-2018;409685020;13630;73929.17;15034.2
09-01-2018;127503341;13630;87418.39;22404.93
09-01-2018;12048338;13630;97310.76;468.06
09-01-2018;10006159;13630;40304.79;7954.99
09-01-2018;13985;13630;68528.94;68354.05
09-01-2018;409685020;13630;78378.99;23283.74
09-01-2018;2639288;13630;79750.14;7246.09
09-01-2018;2682058;13632;3110.58;28782.75
09-01-2018;529686622;312741916;82605.85;25071.56
09-01-2018;13985;13630;88663.44;6382.16
09-01-2018;409685020;13630;4948.02;95817.7
09-01-2018;13630;34157174;60785.42;18591.74
09-01-2018;1648686;13630;35829.59;71104.78
09-01-2018;393808409;17244;62878.1;81777.13
09-01-2018;409685020;13630;97753.00;51277.66
09-01-2018;30277;13630;5183.91;63393.21
09-01-2018;10006159;13630;26696.02;37776.18
09-01-2018;1761691;13630;39366.71;44053.22
09-01-2018;13985;13630;20460.62;50538.83
09-01-2018;13985;13630;21096.98;59539.69
09-01-2018;67304576;13630;37977.98;82284.16
09-01-2018;393808409;30277;61123.01;88440.88
09-01-2018;10006159;13630;30430.15;16513.02
09-01-2018;527445088;13632;11513.43;16020.42
09-01-2018;13630;17436;85551.8;15961.28
09-01-2018;15698716;13630;49695.74;78214.99
09-01-2018;10006159;13630;62557.97;73424.11
09-01-2018;1761691;13630;50820.1;9758.76
09-01-2018;10006159;13630;86138.98;50296.49
09-01-2018;1761691;13630;4182.06;95063.76
09-01-2018;393808409;17436;51745.72;45488.71
09-01-2018;10006159;13630;71348.2;95224.96
09-01-2018;10006159;13630;6130.23;17745.7
09-01-2018;10006159;13630;67336.96;210.76
09-01-2018;1761691;13630;57784.92;24207.56
09-01-2018;17436;13630;88322.44;20583.84
09-01-2018;393808409;17436;7355.71;49786.45
09-01-2018;10006159;13630;94823.04;35378.16
09-01-2018;13985;13630;12330.72;72298.84
09-01-2018;37051;13630;34612.16;21381.39
09-01-2018;8736635;13630;87066.06;12573.83
09-01-2018;41529;13630;59992.12;60310.97
09-01-2018;409685020;13630;24701.76;56004.01
09-01-2018;17436;17437;73151.97;12835.00
09-01-2018;311161686;13630;88072.67;43548.77
09-01-2018;409685020;13630;39116.98;72206.34
09-01-2018;6077138;13630;96027.53;92445.18
09-01-2018;13630;17436;54764.65;44108.21
09-01-2018;10006159;13630;29.85;28459.98
09-01-2018;393808409;30277;88651.64;88215.06
09-01-2018;409685020;13630;40720.59;99835.86
09-01-2018;409685020;13630;36604.25;92907.51
09-01-2018;168169085;13630;65747.73;44518.78
09-01-2018;17436;17244;13593.15;74888.69
09-01-2018;1761691;13630;45722.95;85432.26
09-01-2018;1761691;13630;31140.15;73205.04
09-01-2018;17436;17434;62870.32;64174.19
09-01-2018;1761691;13630;55374.72;76447.49
09-01-2018;10006159;13630;1492.72;44500.16
09-01-2018;311161119;13631;8059.96;94202.9
09-01-2018;434141714;13630;61294.47;6453.94
09-01-2018;15698716;13630;72417.1;53812.45
09-01-2018;409685020;13630;16652.74;43087.08
09-01-2018;13985;13630;64692.05;7385.57
09-01-2018;451932940;13630;78246.43;83474.68
09-01-2018;13985;13630;23593.22;53051.31
09-01-2018;409685020;13630;72134.71;71216.41
09-01-2018;1761691;13630;14288.9;52813.79
09-01-2018;8736635;13630;57092.61;73585.28
09-01-2018;311161703;13632;35199.66;70424.71
09-01-2018;312741916;17436;41436.27;4292.12
09-01-2018;393808409;17436;86040.04;50942.99
09-01-2018;10006159;13630;7722.96;94491.7
09-01-2018;409685020;13630;48653.83;97520.25
09-01-2018;393808409;17436;36945.34;62824.6
09-01-2018;10006159;13630;38311.11;61324.32
09-01-2018;409685020;13630;34913.92;61068.74
09-01-2018;13985;13630;42027.51;57373.33
09-01-2018;10006159;13630;42922.95;1296.3
09-01-2018;13883;17436;293.08;43994.16
09-01-2018;8736635;13630;27993.46;37186.38
09-01-2018;1761691;13630;27940.00;17857.65
09-01-2018;393808409;17436;56648.67;45429.05
09-01-2018;1761691;13630;26018.83;19962.94
09-01-2018;13630;17436;37759.46;90574.38
09-01-2018;409685020;13630;46872.2;42928.99
09-01-2018;10006159;13630;48792.28;94099.99
09-01-2018;409685020;13630;45145.89;69017.42
09-01-2018;409685020;13630;945.64;21070.93
09-01-2018;409685020;13630;51332.7;53598.09
09-01-2018;17436;13630;5911.69;3003.16
09-01-2018;393808409;17132;68709.89;13160.35
09-01-2018;13630;17436;44543.42;65620.74
09-01-2018;409685020;13630;10424.64;15057.66
09-01-2018;1789424;13630;72512.72;14581.98
09-01-2018;8736635;13630;96807.95;85086.08
09-01-2018;528641685;13630;10771.65;63139.66
09-01-2018;10006159;13630;88282.37;98084.94
09-01-2018;13630;17436;49721.16;12058.87
09-01-2018;34156914;34156728;70905.93;45482.42
09-01-2018;409684688;13632;85066.08;95526.03
09-01-2018;393808409;30277;40449.24;85737.62
09-01-2018;37051;13630;56924.6;83457.00
09-01-2018;409685020;13630;30341.74;35859.56
09-01-2018;311159924;13630;82139.67;93360.21
09-01-2018;13630;17436;10971.42;48834.64
09-01-2018;434141714;13630;4299.46;69002.96
09-01-2018;409684688;13632;57154.52;72536.88
09-01-2018;13985;13630;2807.11;38364.64
09-01-2018;8736635;13630;32915.31;29161.39
09-01-2018;311159924;13630;60011.02;22826.78
09-01-2018;10006159;13630;5049.01;48531.12
09-01-2018;13985;13630;53714.04;35154.57
09-01-2018;8736635;13630;41013.92;98513.44
09-01-2018;17439;17132;6158.86;16051.82
09-01-2018;10006159;13630;14499.85;86011.72
09-01-2018;409685020;13630;16596.96;91781.94
09-01-2018;8736635;13630;39335.71;62836.28
09-01-2018;409685020;13630;86460.15;99051.63
09-01-2018;529815156;13631;49019.91;26683.09
09-01-2018;48182547;13630;58980.95;21396.06
09-01-2018;1761691;13630;63892.29;76812.17
09-01-2018;1761691;13630;83584.94;53962.47
09-01-2018;17436;13630;57622.96;13578.77
09-01-2018;1761691;13630;1504.3;21197.68
09-01-2018;409685020;13630;27246.33;9732.19
09-01-2018;528641685;13630;34885.65;75954.95
09-01-2018;17436;13630;94013.54;38780.12
09-01-2018;409685020;13630;30680.59;81463.16
09-01-2018;10006159;13630;84251.06;63083.46
09-01-2018;8736635;13630;99508.82;44841.59
09-01-2018;1761691;13630;21871.28;98736.63
09-01-2018;311161410;13632;85142.15;50307.12
09-01-2018;409685020;13630;11670.92;90759.61
09-01-2018;13630;17436;68054.59;6174.43
09-01-2018;1761691;13630;99219.98;61788.06
09-01-2018;37051;13630;59760.7;96807.6
09-01-2018;393808409;30277;5973.56;43595.96
09-01-2018;10006159;13630;76789.25;62671.97
09-01-2018;41529;13630;62109.89;55218.34
09-01-2018;1761691;13630;56352.24;68260.25
09-01-2018;393808409;17436;8245.63;41044.51
09-01-2018;393808409;17436;92006.77;8513.38
09-01-2018;393808409;17436;24791.84;47277.55
09-01-2018;1761691;13630;73245.1;23586.77
09-01-2018;393808409;17436;25919.74;85968.98
09-01-2018;409685020;13630;43893.22;70891.19
09-01-2018;4243715;13630;25419.72;44123.1
09-01-2018;17436;1972647;71703.18;75563.21
09-01-2018;409685020;13630;67571.78;51639.53
09-01-2018;393808409;17436;60136.89;56842.94
09-01-2018;529814231;13631;75366.83;61264.99
09-01-2018;17436;30277;18005.28;33219.88
09-01-2018;13630;17436;53328.15;11674.89
09-01-2018;393059420;13632;38626.92;56123.42
09-01-2018;393808409;17436;93998.46;87032.83
09-01-2018;17436;30277;49723.41;92496.69
09-01-2018;34156914;34156728;4127.96;91515.59
09-01-2018;393808409;36213979;53354.97;46663.13
09-01-2018;17436;17244;46014.17;58387.26
09-01-2018;13630;17436;73893.89;37590.66
09-01-2018;30277;13630;76728.59;11947.81
09-01-2018;1761691;13630;77065.62;24639.7
09-01-2018;15698716;13630;5911.17;31463.88
09-01-2018;17436;1972647;72370.81;73545.34
09-01-2018;30277;13630;95235.49;36926.14
09-01-2018;10006159;13630;19514.91;37476.72
09-01-2018;409685020;13630;16483.33;74357.52
09-01-2018;393808409;30277;1480.13;61573.78
09-01-2018;12048338;13630;52719.4;30633.69
09-01-2018;1648686;13630;64636.81;18790.3
09-01-2018;13630;17436;34310.38;22968.52
09-01-2018;10006159;13630;16083.46;30047.7
09-01-2018;409685020;13630;77484.56;97248.19
09-01-2018;10006159;13630;17554.32;71433.89
09-01-2018;13630;17436;2510.36;45597.08
09-01-2018;30277;13630;13153.87;44300.37
09-01-2018;1761691;13630;63587.34;37202.51
09-01-2018;311159924;13630;81482.64;81278.00
09-01-2018;67304576;13630;92728.87;90376.09
09-01-2018;1761691;13630;6765.23;48563.64
09-01-2018;409685020;13630;48601.03;58141.83
09-01-2018;1761691;13630;93600.14;10481.79
09-01-2018;1761691;13630;61390.36;51203.55
09-01-2018;393808409;17436;54070.47;56847.36
09-01-2018;409685020;13630;22149.28;17991.78
09-01-2018;409685020;13630;65453.43;80324.56
09-01-2018;409685020;13630;81355.77;89977.35
09-01-2018;434141714;13630;67638.36;54213.15
09-01-2018;13632;14138;9196.00;94619.94
09-01-2018;8736635;13630;96073.59;8421.53
09-01-2018;13985;13630;77060.96;85524.67
09-01-2018;10006159;13630;17845.72;58822.82
09-01-2018;528641685;13630;74128.65;997.55
09-01-2018;393806608;17436;18754.71;9212.21
09-01-2018;1761691;13630;64733.61;8245.36
09-01-2018;17436;13630;10137.41;1320.43
09-01-2018;30277;13630;88775.52;58236.95
09-01-2018;529815199;17439;29272.09;95700.74
09-01-2018;10006159;13630;74172.06;70153.93
09-01-2018;10006159;13630;86895.06;99633.84
09-01-2018;1761691;13630;15239.97;83007.74
09-01-2018;393808409;17436;51758.45;83866.13
09-01-2018;10006159;13630;35574.43;80792.22
09-01-2018;393808409;17436;98513.52;72783.33
09-01-2018;1761691;13630;31822.45;77556.23
09-01-2018;15698716;13630;89699.53;69789.83
09-01-2018;10006159;13630;75900.76;24610.94
09-01-2018;26899;17437;7386.46;22729.69
09-01-2018;68423997;13632;59139.39;12354.85
09-01-2018;10006159;13630;19693.99;26123.96
09-01-2018;1761691;13630;59448.91;64207.88
09-01-2018;311159924;13630;58167.79;10924.8
09-01-2018;409685020;13630;76228.72;94725.51
09-01-2018;393808409;17436;76025.29;55527.84
09-01-2018;311161686;13630;60131.29;54533.41
09-01-2018;393808409;30277;53846.99;24435.97
09-01-2018;13985;13630;77627.68;47832.04
09-01-2018;8736635;13630;92287.66;12635.39
09-01-2018;10006159;13630;66316.89;16359.24
09-01-2018;10006159;13630;31606.16;5951.1
09-01-2018;393808409;17434;78553.79;8454.24
09-01-2018;10006159;13630;79002.04;40634.37
09-01-2018;393808409;17436;32856.31;17523.88
09-01-2018;1761691;13630;24050.12;47914.91
09-01-2018;529752075;17436;70591.8;48966.08
09-01-2018;1761691;13630;21824.7;33620.97
09-01-2018;1761691;13630;34361.81;45062.85
09-01-2018;10006159;13630;10558.64;91468.69
09-01-2018;10006159;13630;77733.26;27783.74
09-01-2018;1761691;13630;39393.97;95705.72
09-01-2018;10006159;13630;35325.64;52360.52
09-01-2018;17436;13630;97219.3;9450.13
09-01-2018;1761691;13630;25388.28;81987.19
09-01-2018;393808409;17436;82425.22;42217.66
09-01-2018;13985;13630;40970.18;38992.62
09-01-2018;17436;13630;28680.79;37693.18
09-01-2018;1761691;13630;20809.1;98696.03
09-01-2018;1761691;13630;66758.33;92305.22
09-01-2018;1761691;13630;81731.76;82217.92
09-01-2018;17132;17436;58839.71;46820.52
09-01-2018;409685020;13630;43691.59;97849.99
09-01-2018;409685020;13630;89148.81;94493.1
09-01-2018;12048338;13630;99596.27;64405.64
09-01-2018;10006159;13630;15904.66;55360.94
09-01-2018;409685020;13630;75615.79;31681.63
09-01-2018;10006159;13630;8341.1;1642.53
09-01-2018;393808409;17437;68719.75;28825.46
09-01-2018;73311876;13630;15401.24;3942.06
09-01-2018;409685020;13630;90441.43;61427.25
09-01-2018;409685020;13630;82852.02;73826.49
09-01-2018;34157147;13631;56516.49;52730.92
09-01-2018;17436;13630;85608.09;91400.9
09-01-2018;13985;13630;47662.11;88583.03
09-01-2018;393808409;17434;25926.19;16093.57
09-01-2018;18880783;13630;27280.77;69398.35
09-01-2018;8736635;13630;38289.22;21424.85
09-01-2018;10006159;13630;25633.73;28542.78
09-01-2018;1761691;13630;90198.82;34921.9
09-01-2018;15698716;13630;16766.15;13123.96
09-01-2018;15698716;13630;64811.07;1004.06
09-01-2018;1761691;13630;13668.82;90766.32
09-01-2018;305763419;13630;43860.19;9689.93
09-01-2018;8736635;13630;67818.08;44082.03
09-01-2018;73311876;13630;41635.24;11250.53
09-01-2018;12048338;13630;60123.28;49610.35
09-01-2018;409685020;13630;66131.7;38248.25
09-01-2018;92629528;13630;34948.83;44447.8
09-01-2018;10006159;13630;38221.42;91353.7
09-01-2018;17436;13630;86433.02;15075.00
09-01-2018;15698716;13630;10586.67;26877.04
09-01-2018;10006159;13630;33803.99;54193.88
09-01-2018;13985;13630;76785.79;1249.52
09-01-2018;2682058;13632;60224.41;98539.92
09-01-2018;10006159;13630;36564.43;85485.9
09-01-2018;13685;13632;41949.42;80212.31
09-01-2018;1761691;13630;4946.13;4110.26
09-01-2018;1761691;13630;52193.57;26712.21
09-01-2018;393806608;17436;83516.42;24334.57
09-01-2018;92629528;13630;96812.95;27243.33
09-01-2018;92629528;13630;2651.42;7785.39
09-01-2018;17436;13630;38193.38;92057.89
09-01-2018;10006159;13630;54341.83;62229.61
09-01-2018;13985;13630;13846.15;76510.64
09-01-2018;311161703;13632;12778.54;12066.75
09-01-2018;529751921;13632;43617.78;785.49
09-01-2018;1761691;13630;61798.95;50570.14
09-01-2018;10006159;13630;67317.84;41596.86
09-01-2018;409685020;13630;2253.58;73893.24
09-01-2018;92629528;13630;89306.24;80424.62
09-01-2018;10006159;13630;95175.84;9767.5
09-01-2018;409685020;13630;24294.34;46581.37
09-01-2018;8736635;13630;15360.79;12316.85
09-01-2018;2682058;13632;76322.56;49648.12
09-01-2018;393808409;17436;62582.82;31761.78
09-01-2018;1761691;13630;71691.13;40872.84
09-01-2018;529815183;13631;99139.08;24626.4
09-01-2018;6093814;13630;7132.89;64928.5
09-01-2018;311161703;13632;89106.65;47650.14
09-01-2018;48182547;13630;30704.51;89564.33
09-01-2018;8736635;13630;13316.27;3842.19
09-01-2018;17436;1235426;99325.41;98363.38
09-01-2018;8736635;13630;36056.04;9267.26
09-01-2018;48182547;13630;21809.17;7199.71
09-01-2018;1761691;13630;78003.5;41499.81
09-01-2018;1761691;13630;7136.83;78692.26
09-01-2018;1761691;13630;34102.07;21107.28
09-01-2018;1761691;13630;73824.7;18012.21
09-01-2018;409685020;13630;20102.24;14515.94
09-01-2018;10006159;13630;41706.02;16924.65
09-01-2018;409685020;13630;93991.39;85537.28
09-01-2018;1761691;13630;17383.48;11917.62
09-01-2018;10006159;13630;36693.15;50750.67
09-01-2018;529813253;13630;65713.99;50905.59
09-01-2018;393808409;17436;98220.28;98022.35
09-01-2018;10006159;13630;31161.19;15569.85
09-01-2018;247574036;13630;77735.43;88631.65
09-01-2018;4243715;13630;78788.00;31231.88
09-01-2018;393808409;17436;19034.76;46103.51
09-01-2018;10006159;13630;53781.08;93364.28
09-01-2018;409685020;13630;53816.66;83459.39
09-01-2018;1761691;13630;28340.38;96684.89
09-01-2018;8736635;13630;52869.06;45515.82
09-01-2018;393059422;13631;58885.05;19241.32
09-01-2018;41529;13630;39142.34;48838.91
09-01-2018;10006159;13630;81853.15;83098.03
09-01-2018;393808409;17436;33187.42;48087.99
09-01-2018;409685020;13630;1481.95;50009.43
09-01-2018;10006159;13630;54592.86;65039.4
09-01-2018;393808409;17436;49268.97;34276.32
09-01-2018;409685020;13630;7289.62;52970.36
09-01-2018;1761691;13630;22769.56;55738.93
09-01-2018;10006159;13630;30131.46;85924.83
09-01-2018;409685020;13630;9924.14;53136.83
09-01-2018;1761691;13630;67210.79;27605.77
09-01-2018;2718489;13630;11376.49;73918.9
09-01-2018;311159924;13630;97975.33;70046.4
09-01-2018;409684249;13632;13609.54;46860.45
09-01-2018;409685020;13630;31053.1;76268.53
09-01-2018;393808409;17436;31158.94;75835.5
09-01-2018;1761691;13630;99589.58;47567.14
09-01-2018;45865;13632;34003.62;31407.7
09-01-2018;92629528;13630;46110.34;32643.14
09-01-2018;92629528;13630;65579.28;32328.3
09-01-2018;409685020;13630;53671.05;28056.97
09-01-2018;37051;13630;65508.2;26324.38
09-01-2018;15698716;13630;99073.86;76550.64
09-01-2018;529815173;13631;49103.21;83948.12
09-01-2018;17436;13630;69384.21;38264.52
09-01-2018;393808409;17436;49821.73;20079.86
09-01-2018;10006159;13630;73121.59;70261.55
09-01-2018;10006159;13630;93160.22;37117.67
09-01-2018;15698716;13630;18885.31;95462.7
09-01-2018;409684688;13632;29958.48;64240.52
09-01-2018;10006159;13630;24356.52;32640.9
09-01-2018;409684153;13907;25844.92;54182.44
09-01-2018;311161703;13632;12606.54;83272.6
09-01-2018;393808409;17436;65684.02;53399.96
09-01-2018;15698716;13630;85613.5;88348.85
09-01-2018;18112;13630;88067.22;83802.51
09-01-2018;13630;17436;13981.8;75432.35
09-01-2018;10006159;13630;79461.21;66284.66
09-01-2018;1761691;13630;4156.42;60479.7
09-01-2018;393808409;17436;57867.02;67359.54
09-01-2018;393808409;17436;8310.92;63431.27
09-01-2018;10006159;13630;66940.31;4174.69
09-01-2018;1761691;13630;46530.08;24319.16
09-01-2018;1761691;13630;12953.17;18474.89
09-01-2018;10006159;13630;43029.84;63962.11
09-01-2018;409685020;13630;95648.21;70466.87
09-01-2018;92629528;13630;65284.04;91424.21
09-01-2018;17436;1972647;86510.74;66277.59
09-01-2018;13630;17436;11329.57;31192.23
09-01-2018;12048338;13630;79724.34;84687.37
09-01-2018;37051;13630;64899.49;37170.43
09-01-2018;17436;1972647;67750.62;83366.01
09-01-2018;13630;17436;13696.87;29282.94
09-01-2018;8736635;13630;86364.51;77278.01
09-01-2018;10006159;13630;30741.25;51027.24
09-01-2018;34157147;13631;4477.21;27196.23
09-01-2018;37051;13630;58893.97;96898.79
09-01-2018;34156728;34156914;68415.21;70886.6
09-01-2018;409685020;13630;56960.06;38798.09
09-01-2018;17436;13630;72657.33;55636.38
09-01-2018;393808409;17436;47234.7;61332.23
09-01-2018;10006159;13630;23866.83;50897.54
09-01-2018;409685106;13631;79773.05;74577.96
09-01-2018;397263841;13631;50080.1;25311.37
09-01-2018;13985;13630;6624.57;59185.55
09-01-2018;2682058;13632;50972.02;69055.9
09-01-2018;1761691;13630;97650.14;25617.64
09-01-2018;409685020;13630;50725.55;22007.79
09-01-2018;15698716;13630;92714.21;53304.82
09-01-2018;1761691;13630;81452.7;77271.33
09-01-2018;247574036;13630;75346.4;17430.38
09-01-2018;393808409;17436;45671.12;1923.81
09-01-2018;26899;17436;60860.89;64063.42
09-01-2018;393808409;17132;41353.46;22244.1
09-01-2018;311161686;13630;30222.3;59168.07
09-01-2018;1761691;13630;21913.97;58564.27
09-01-2018;8736635;13630;92524.46;3591.16
09-01-2018;393808409;30277;35584.91;44672.54
09-01-2018;311161686;13630;11748.4;17830.72
09-01-2018;409685020;13630;8677.38;20321.44
09-01-2018;1761691;13630;88468.49;37336.53
09-01-2018;393808409;30277;46333.91;28391.39
09-01-2018;393808409;25686468;76644.88;55202.77
09-01-2018;393808409;1972647;49204.03;51608.18
09-01-2018;528641685;13630;50203.6;49867.91
09-01-2018;8736635;13630;48157.92;32306.46
09-01-2018;409685020;13630;56228.47;18328.45
09-01-2018;48182547;13630;57560.19;8095.59
09-01-2018;10006159;13630;25395.66;65220.29
09-01-2018;451932940;13630;73141.64;9995.35
09-01-2018;168169085;13630;33746.03;71994.07
09-01-2018;393806608;17436;83875.63;99149.03
09-01-2018;13630;17436;62776.71;86556.93
09-01-2018;311161686;13630;13728.44;9398.54
09-01-2018;324116366;13630;43448.36;59402.93
09-01-2018;311161410;13632;42329.24;81182.7
09-01-2018;1761691;13630;90641.35;27786.62
09-01-2018;10006159;13630;5662.72;51991.28
09-01-2018;10006159;13630;72633.14;94875.15
09-01-2018;13630;17436;53531.99;11064.5
09-01-2018;393808409;17437;13931.34;89511.39
09-01-2018;10006159;13630;54550.56;86450.76
09-01-2018;393808409;17436;77496.52;79474.16
09-01-2018;2266430;13631;66659.86;17920.12
09-01-2018;393808409;1972647;68811.45;8726.55
09-01-2018;12048338;13630;54667.89;45494.42
09-01-2018;1761691;13630;89824.79;92553.01
09-01-2018;48182547;13630;19470.47;51245.2
09-01-2018;10006159;13630;23893.46;60062.36
09-01-2018;393059422;34157147;37789.93;20093.24
09-01-2018;393808409;30277;14605.7;91533.26
09-01-2018;13985;13630;32790.88;40844.96
09-01-2018;10006159;13630;77654.53;53820.64
09-01-2018;13630;17436;84297.74;28861.61
09-01-2018;17436;13630;13203.6;11092.17
09-01-2018;311159924;13630;19160.09;39327.00
09-01-2018;409685020;13630;54731.67;27692.2
09-01-2018;311159924;13630;96446.11;11242.55
09-01-2018;10006159;13630;51468.22;50535.5
09-01-2018;409685020;13630;17069.15;31588.16
